"","Country","Country.Code","year","Region","IncomeGroup","population","rural.population","hiv.cases","san.access","motor.vehicles","gas.price","co2.emission","mobile.users","internet.users"
"10507","Saudi Arabia","SAU",1972,"Middle East & North Africa","High income",6342159,3009925,NA,NA,NA,NA,70344.061,NA,NA
"10508","Saudi Arabia","SAU",1973,"Middle East & North Africa","High income",6654009,3029105,NA,NA,NA,NA,95136.648,NA,NA
"10509","Saudi Arabia","SAU",1974,"Middle East & North Africa","High income",6998359,3050375,NA,NA,NA,NA,98788.98,NA,NA
"10510","Saudi Arabia","SAU",1975,"Middle East & North Africa","High income",7377881,3072961,NA,NA,NA,NA,83336.242,NA,NA
"10511","Saudi Arabia","SAU",1976,"Middle East & North Africa","High income",7790588,3127828,NA,NA,NA,NA,101550.231,NA,NA
"10512","Saudi Arabia","SAU",1977,"Middle East & North Africa","High income",8236583,3183159,NA,NA,NA,NA,118176.409,NA,NA
"10513","Saudi Arabia","SAU",1978,"Middle East & North Africa","High income",8722480,3239913,NA,NA,NA,NA,115132.799,NA,NA
"10514","Saudi Arabia","SAU",1979,"Middle East & North Africa","High income",9256774,3299318,NA,NA,NA,NA,138135.89,NA,NA
"10515","Saudi Arabia","SAU",1980,"Middle East & North Africa","High income",9843265,3360491,NA,NA,NA,NA,169404.399,NA,NA
"10516","Saudi Arabia","SAU",1981,"Middle East & North Africa","High income",10484746,3437172,NA,NA,NA,NA,175491.619,NA,NA
"10517","Saudi Arabia","SAU",1982,"Middle East & North Africa","High income",11172632,3511022,NA,NA,NA,NA,158091.704,NA,NA
"10518","Saudi Arabia","SAU",1983,"Middle East & North Africa","High income",11885086,3573584,NA,NA,NA,NA,161050.973,NA,NA
"10519","Saudi Arabia","SAU",1984,"Middle East & North Africa","High income",12592829,3615452,NA,NA,NA,NA,155715.488,NA,NA
"10520","Saudi Arabia","SAU",1985,"Middle East & North Africa","High income",13273786,3630779,NA,NA,NA,NA,172653.361,NA,NA
"10521","Saudi Arabia","SAU",1986,"Middle East & North Africa","High income",13918323,3697514,NA,NA,NA,NA,204878.957,NA,NA
"10522","Saudi Arabia","SAU",1987,"Middle East & North Africa","High income",14528398,3745218,NA,NA,NA,NA,190706.002,NA,NA
"10523","Saudi Arabia","SAU",1988,"Middle East & North Africa","High income",15107785,3775647,NA,NA,NA,NA,202554.079,NA,NA
"10524","Saudi Arabia","SAU",1989,"Middle East & North Africa","High income",15665086,3791609,NA,NA,NA,NA,203738.52,NA,NA
"10525","Saudi Arabia","SAU",1990,"Middle East & North Africa","High income",16206078,3794977,NA,14834943,NA,NA,217948.145,14851,0
"10526","Saudi Arabia","SAU",1991,"Middle East & North Africa","High income",16739895,3850109,NA,NA,NA,NA,267768.007,15331,NA
"10527","Saudi Arabia","SAU",1992,"Middle East & North Africa","High income",17263613,3898504,NA,NA,NA,NA,285534.622,15828,NA
"10528","Saudi Arabia","SAU",1993,"Middle East & North Africa","High income",17758096,3936046,NA,NA,NA,NA,313818.193,15910,NA
"10529","Saudi Arabia","SAU",1994,"Middle East & North Africa","High income",18197011,3957377,NA,NA,NA,NA,309018.09,15959,NA
"10530","Saudi Arabia","SAU",1995,"Middle East & North Africa","High income",18567343,3960414,NA,17426839,NA,0.16,236253.809,16008,2034
"10531","Saudi Arabia","SAU",1996,"Middle East & North Africa","High income",18848350,3975946,NA,NA,NA,NA,258750.854,190736,5039
"10532","Saudi Arabia","SAU",1997,"Middle East & North Africa","High income",19060850,3975865,NA,NA,NA,NA,216239.323,332068,9931
"10533","Saudi Arabia","SAU",1998,"Middle East & North Africa","High income",19282965,3976764,NA,NA,NA,0.16,207680.545,627321,19559
"10534","Saudi Arabia","SAU",1999,"Middle East & North Africa","High income",19620692,4000188,NA,NA,NA,NA,226459.252,836628,96845
"10535","Saudi Arabia","SAU",2000,"Middle East & North Africa","High income",20144584,4059537,NA,19490911,NA,0.24,296935.325,1375881,445335
"10536","Saudi Arabia","SAU",2001,"Middle East & North Africa","High income",20891594,4162817,NA,NA,NA,NA,297214.017,2528640,977947
"10537","Saudi Arabia","SAU",2002,"Middle East & North Africa","High income",21825217,4299480,NA,NA,NA,0.24,326407.004,5007965,1393476
"10538","Saudi Arabia","SAU",2003,"Middle East & North Africa","High income",22852333,4450126,NA,NA,NA,NA,327272.416,7238224,1828548
"10539","Saudi Arabia","SAU",2004,"Middle East & North Africa","High income",23839231,4588384,NA,NA,NA,0.24,395834.315,9175764,2439834
"10540","Saudi Arabia","SAU",2005,"Middle East & North Africa","High income",24690067,4696298,NA,24604321,4567012,NA,397642.146,14164184,3136882
"10541","Saudi Arabia","SAU",2006,"Middle East & North Africa","High income",25371936,4769924,NA,NA,NA,0.16,432739.003,19700000,4937266
"10542","Saudi Arabia","SAU",2007,"Middle East & North Africa","High income",25915624,4814864,NA,NA,NA,NA,393535.106,28400000,7774687
"10543","Saudi Arabia","SAU",2008,"Middle East & North Africa","High income",26366358,4840336,NA,NA,NA,0.16,418239.685,3.6e+07,9491889
"10544","Saudi Arabia","SAU",2009,"Middle East & North Africa","High income",26796375,4860059,NA,NA,NA,NA,431026.514,44864355,10182622
"10545","Saudi Arabia","SAU",2010,"Middle East & North Africa","High income",27258387,4883613,NA,27258387,NA,0.16,464480.555,51564375,11175939
"10546","Saudi Arabia","SAU",2011,"Middle East & North Africa","High income",27761728,4916602,NA,NA,NA,NA,NA,53705808,13186821
"10547","Saudi Arabia","SAU",2012,"Middle East & North Africa","High income",28287855,4951506,NA,28287855,NA,0.16,NA,53012322,15275442
"10548","Sudan","SDN",1960,"Sub-Saharan Africa","Lower middle income",7527450,6718550,NA,NA,NA,NA,1360.457,0,NA
"10549","Sudan","SDN",1961,"Sub-Saharan Africa","Lower middle income",7749884,6876364,NA,NA,NA,NA,1386.126,NA,NA
"10550","Sudan","SDN",1962,"Sub-Saharan Africa","Lower middle income",7981797,7040200,NA,NA,NA,NA,1485.135,NA,NA
"10551","Sudan","SDN",1963,"Sub-Saharan Africa","Lower middle income",8223613,7210283,NA,NA,NA,NA,1679.486,NA,NA
"10552","Sudan","SDN",1964,"Sub-Saharan Africa","Lower middle income",8475765,7386833,NA,NA,NA,NA,1859.169,NA,NA
"10553","Sudan","SDN",1965,"Sub-Saharan Africa","Lower middle income",8738703,7570076,NA,NA,NA,NA,2427.554,0,NA
"10554","Sudan","SDN",1966,"Sub-Saharan Africa","Lower middle income",9013112,7751006,NA,NA,NA,NA,2643.907,NA,NA
"10555","Sudan","SDN",1967,"Sub-Saharan Africa","Lower middle income",9299545,7938743,NA,NA,NA,NA,3186.623,NA,NA
"10556","Sudan","SDN",1968,"Sub-Saharan Africa","Lower middle income",9598196,8133223,NA,NA,NA,NA,3105.949,NA,NA
"10557","Sudan","SDN",1969,"Sub-Saharan Africa","Lower middle income",9909152,8334290,NA,NA,NA,NA,4184.047,NA,NA
"10558","Sudan","SDN",1970,"Sub-Saharan Africa","Lower middle income",10232758,8541999,NA,NA,NA,NA,4855.108,0,NA
"10559","Sudan","SDN",1971,"Sub-Saharan Africa","Lower middle income",10568788,8771354,NA,NA,NA,NA,4983.453,NA,NA
"10560","Sudan","SDN",1972,"Sub-Saharan Africa","Lower middle income",10918137,9008446,NA,NA,NA,NA,5379.489,NA,NA
"10561","Sudan","SDN",1973,"Sub-Saharan Africa","Lower middle income",11283574,9255352,NA,NA,NA,NA,5427.16,NA,NA
"10562","Sudan","SDN",1974,"Sub-Saharan Africa","Lower middle income",11668674,9514753,NA,NA,NA,NA,5683.85,NA,NA
"10563","Sudan","SDN",1975,"Sub-Saharan Africa","Lower middle income",12075841,9788314,NA,NA,NA,NA,4239.052,0,NA
"10564","Sudan","SDN",1976,"Sub-Saharan Africa","Lower middle income",12506035,10111605,NA,NA,NA,NA,3755.008,0,NA
"10565","Sudan","SDN",1977,"Sub-Saharan Africa","Lower middle income",12958110,10450793,NA,NA,NA,NA,3806.346,0,NA
"10566","Sudan","SDN",1978,"Sub-Saharan Africa","Lower middle income",13429688,10803835,NA,NA,NA,NA,3439.646,0,NA
"10567","Sudan","SDN",1979,"Sub-Saharan Africa","Lower middle income",13917268,11167800,NA,NA,NA,NA,3571.658,0,NA
"10568","Sudan","SDN",1980,"Sub-Saharan Africa","Lower middle income",14418063,11540362,NA,NA,NA,NA,3747.674,0,NA
"10569","Sudan","SDN",1981,"Sub-Saharan Africa","Lower middle income",14935032,11865196,NA,NA,NA,NA,3641.331,0,NA
"10570","Sudan","SDN",1982,"Sub-Saharan Africa","Lower middle income",15469003,12197278,NA,NA,NA,NA,3828.348,0,NA
"10571","Sudan","SDN",1983,"Sub-Saharan Africa","Lower middle income",16012898,12530765,NA,NA,NA,NA,3909.022,0,NA
"10572","Sudan","SDN",1984,"Sub-Saharan Africa","Lower middle income",16557307,12858173,NA,NA,NA,NA,3505.652,0,NA
"10573","Sudan","SDN",1985,"Sub-Saharan Africa","Lower middle income",17097619,13175938,NA,NA,NA,NA,4074.037,0,NA
"10574","Sudan","SDN",1986,"Sub-Saharan Africa","Lower middle income",17622954,13380827,NA,NA,NA,NA,4250.053,0,NA
"10575","Sudan","SDN",1987,"Sub-Saharan Africa","Lower middle income",18139966,13567570,NA,NA,NA,NA,3351.638,0,NA
"10576","Sudan","SDN",1988,"Sub-Saharan Africa","Lower middle income",18682216,13761171,NA,NA,NA,NA,4847.774,0,NA
"10577","Sudan","SDN",1989,"Sub-Saharan Africa","Lower middle income",19295483,13993972,NA,NA,NA,NA,3758.675,0,NA
"10578","Sudan","SDN",1990,"Sub-Saharan Africa","Lower middle income",20008804,14284285,NA,5373883,NA,NA,5559.172,0,0
"10579","Sudan","SDN",1991,"Sub-Saharan Africa","Lower middle income",20840825,14727294,NA,NA,NA,0.07,5386.823,0,NA
"10580","Sudan","SDN",1992,"Sub-Saharan Africa","Lower middle income",21771781,15227445,NA,NA,NA,0.58,4756.099,0,NA
"10581","Sudan","SDN",1993,"Sub-Saharan Africa","Lower middle income",22745490,15743700,NA,NA,NA,NA,2907.931,0,NA
"10582","Sudan","SDN",1994,"Sub-Saharan Africa","Lower middle income",23683211,16221200,NA,NA,NA,NA,4444.404,0,0
"10583","Sudan","SDN",1995,"Sub-Saharan Africa","Lower middle income",24529722,16623302,NA,6603328,NA,0.5,4602.085,0,0
"10584","Sudan","SDN",1996,"Sub-Saharan Africa","Lower middle income",25263021,17106956,NA,NA,NA,NA,4268.388,1797,0
"10585","Sudan","SDN",1997,"Sub-Saharan Africa","Lower middle income",25903704,17527171,NA,NA,NA,NA,5419.826,3102,319
"10586","Sudan","SDN",1998,"Sub-Saharan Africa","Lower middle income",26491253,17910789,NA,NA,NA,0.33,4697.427,6999,1273
"10587","Sudan","SDN",1999,"Sub-Saharan Africa","Lower middle income",27085465,18298290,NA,NA,NA,NA,5093.463,10552,2382
"10588","Sudan","SDN",2000,"Sub-Saharan Africa","Lower middle income",27729798,18719000,NA,7046412,NA,0.28,5533.503,18655,7150
"10589","Sudan","SDN",2001,"Sub-Saharan Africa","Lower middle income",28434810,19179848,NA,NA,NA,NA,6369.579,84362,39861
"10590","Sudan","SDN",2002,"Sub-Saharan Africa","Lower middle income",29186427,19671360,NA,NA,NA,0.3,8118.738,155464,128268
"10591","Sudan","SDN",2003,"Sub-Saharan Africa","Lower middle income",29973979,20186276,NA,NA,NA,NA,9072.158,431272,161401
"10592","Sudan","SDN",2004,"Sub-Saharan Africa","Lower middle income",30778572,20711824,NA,NA,NA,0.47,11382.368,860533,243631
"10593","Sudan","SDN",2005,"Sub-Saharan Africa","Lower middle income",31585871,21238340,NA,7558905,NA,NA,10707.64,1503166,408102
"10594","Sudan","SDN",2006,"Sub-Saharan Africa","Lower middle income",32397535,21763109,NA,NA,NA,0.72,11503.379,3853865,NA
"10595","Sudan","SDN",2007,"Sub-Saharan Africa","Lower middle income",33218250,22292900,NA,NA,1123406,NA,12541.14,6761607,2876700
"10596","Sudan","SDN",2008,"Sub-Saharan Africa","Lower middle income",34040065,22822366,NA,NA,NA,0.65,12588.811,9856064,NA
"10597","Sudan","SDN",2009,"Sub-Saharan Africa","Lower middle income",34853178,23344937,NA,NA,NA,NA,14055.611,12586285,NA
"10598","Sudan","SDN",2010,"Sub-Saharan Africa","Lower middle income",35652002,23856894,NA,8001264,NA,0.62,14172.955,14811278,5953884
"10599","Sudan","SDN",2011,"Sub-Saharan Africa","Lower middle income",36430923,24323033,NA,NA,NA,NA,NA,25056185,6921875
"10600","Sudan","SDN",2012,"Sub-Saharan Africa","Lower middle income",37195349,24777161,NA,8760708,NA,0.75,NA,27658595,7811023
"10601","Senegal","SEN",1960,"Sub-Saharan Africa","Lower middle income",3177737,2446857,NA,NA,NA,NA,828.742,0,NA
"10602","Senegal","SEN",1961,"Sub-Saharan Africa","Lower middle income",3265730,2492725,NA,NA,NA,NA,814.074,NA,NA
"10603","Senegal","SEN",1962,"Sub-Saharan Africa","Lower middle income",3356581,2539576,NA,NA,NA,NA,814.074,NA,NA
"10604","Senegal","SEN",1963,"Sub-Saharan Africa","Lower middle income",3450567,2587559,NA,NA,NA,NA,861.745,NA,NA
"10605","Senegal","SEN",1964,"Sub-Saharan Africa","Lower middle income",3548083,2636907,NA,NA,NA,NA,924.084,NA,NA
"10606","Senegal","SEN",1965,"Sub-Saharan Africa","Lower middle income",3649456,2687788,NA,NA,NA,NA,1694.154,0,NA
"10607","Senegal","SEN",1966,"Sub-Saharan Africa","Lower middle income",3754429,2737700,NA,NA,NA,NA,1719.823,NA,NA
"10608","Senegal","SEN",1967,"Sub-Saharan Africa","Lower middle income",3862964,2788651,NA,NA,NA,NA,700.397,NA,NA
"10609","Senegal","SEN",1968,"Sub-Saharan Africa","Lower middle income",3975826,2841109,NA,NA,NA,NA,NA,NA,NA
"10610","Senegal","SEN",1969,"Sub-Saharan Africa","Lower middle income",4094016,2895689,NA,NA,NA,NA,491.378,NA,NA
"10611","Senegal","SEN",1970,"Sub-Saharan Africa","Lower middle income",4218056,2952639,NA,NA,NA,NA,1309.119,0,NA
"10612","Senegal","SEN",1971,"Sub-Saharan Africa","Lower middle income",4348862,3012083,NA,NA,NA,NA,1353.123,NA,NA
"10613","Senegal","SEN",1972,"Sub-Saharan Africa","Lower middle income",4485775,3073779,NA,NA,NA,NA,1455.799,NA,NA
"10614","Senegal","SEN",1973,"Sub-Saharan Africa","Lower middle income",4625876,3135613,NA,NA,NA,NA,1551.141,NA,NA
"10615","Senegal","SEN",1974,"Sub-Saharan Africa","Lower middle income",4765169,3194836,NA,NA,NA,NA,1851.835,NA,NA
"10616","Senegal","SEN",1975,"Sub-Saharan Africa","Lower middle income",4901053,3249741,NA,NA,NA,NA,2581.568,0,NA
"10617","Senegal","SEN",1976,"Sub-Saharan Africa","Lower middle income",5032394,3315935,NA,NA,NA,NA,1774.828,0,NA
"10618","Senegal","SEN",1977,"Sub-Saharan Africa","Lower middle income",5160810,3379123,NA,NA,NA,NA,2244.204,0,NA
"10619","Senegal","SEN",1978,"Sub-Saharan Africa","Lower middle income",5289871,3441664,NA,NA,NA,NA,2629.239,0,NA
"10620","Senegal","SEN",1979,"Sub-Saharan Africa","Lower middle income",5424642,3506825,NA,NA,NA,NA,2900.597,0,NA
"10621","Senegal","SEN",1980,"Sub-Saharan Africa","Lower middle income",5568908,3576965,NA,NA,NA,NA,3351.638,0,NA
"10622","Senegal","SEN",1981,"Sub-Saharan Africa","Lower middle income",5723711,3656020,NA,NA,NA,NA,3296.633,0,NA
"10623","Senegal","SEN",1982,"Sub-Saharan Africa","Lower middle income",5888343,3740217,NA,NA,NA,NA,3054.611,0,NA
"10624","Senegal","SEN",1983,"Sub-Saharan Africa","Lower middle income",6062681,3829371,NA,NA,NA,NA,2632.906,0,NA
"10625","Senegal","SEN",1984,"Sub-Saharan Africa","Lower middle income",6246065,3922966,NA,NA,NA,NA,3307.634,0,NA
"10626","Senegal","SEN",1985,"Sub-Saharan Africa","Lower middle income",6437891,4020527,NA,NA,NA,NA,2676.91,0,NA
"10627","Senegal","SEN",1986,"Sub-Saharan Africa","Lower middle income",6638009,4127567,NA,NA,NA,NA,2662.242,0,NA
"10628","Senegal","SEN",1987,"Sub-Saharan Africa","Lower middle income",6846349,4238616,NA,NA,NA,NA,2453.223,0,NA
"10629","Senegal","SEN",1988,"Sub-Saharan Africa","Lower middle income",7062329,4353248,NA,NA,NA,NA,2742.916,0,NA
"10630","Senegal","SEN",1989,"Sub-Saharan Africa","Lower middle income",7285204,4470944,NA,NA,NA,NA,3696.336,0,NA
"10631","Senegal","SEN",1990,"Sub-Saharan Africa","Lower middle income",7514110,4591121,7514,2641009,NA,NA,3182.956,0,0
"10632","Senegal","SEN",1991,"Sub-Saharan Africa","Lower middle income",7749606,4723850,7750,NA,NA,1.19,3424.978,0,NA
"10633","Senegal","SEN",1992,"Sub-Saharan Africa","Lower middle income",7990968,4859467,15982,NA,NA,1.23,3479.983,0,NA
"10634","Senegal","SEN",1993,"Sub-Saharan Africa","Lower middle income",8234586,4995759,16469,NA,NA,NA,3593.66,0,NA
"10635","Senegal","SEN",1994,"Sub-Saharan Africa","Lower middle income",8475766,5129873,16952,NA,NA,NA,3901.688,98,NA
"10636","Senegal","SEN",1995,"Sub-Saharan Africa","Lower middle income",8711528,5260021,17423,3394204,NA,0.94,3494.651,122,60
"10637","Senegal","SEN",1996,"Sub-Saharan Africa","Lower middle income",8940298,5385189,26821,NA,NA,NA,3740.34,1412,1005
"10638","Senegal","SEN",1997,"Sub-Saharan Africa","Lower middle income",9164050,5506678,27492,NA,NA,NA,3263.63,6942,2506
"10639","Senegal","SEN",1998,"Sub-Saharan Africa","Lower middle income",9387783,5627507,37551,NA,NA,0.71,3428.645,27487,7498
"10640","Senegal","SEN",1999,"Sub-Saharan Africa","Lower middle income",9618564,5751901,38474,NA,NA,NA,3700.003,87879,29922
"10641","Senegal","SEN",2000,"Sub-Saharan Africa","Lower middle income",9861679,5882985,49308,4215270,141579,0.73,3938.358,250251,39838
"10642","Senegal","SEN",2001,"Sub-Saharan Africa","Lower middle income",10119118,6020855,50596,NA,NA,NA,4330.727,301811,99551
"10643","Senegal","SEN",2002,"Sub-Saharan Africa","Lower middle income",10390050,6165934,62340,NA,NA,0.75,4547.08,553449,104571
"10644","Senegal","SEN",2003,"Sub-Saharan Africa","Lower middle income",10673535,6317601,64041,NA,NA,NA,5012.789,782423,224298
"10645","Senegal","SEN",2004,"Sub-Saharan Africa","Lower middle income",10967568,6474616,65805,NA,NA,1.1,5280.48,1121314,481040
"10646","Senegal","SEN",2005,"Sub-Saharan Africa","Lower middle income",11270826,6636150,67625,5241604,231892,NA,5859.866,1730106,539499
"10647","Senegal","SEN",2006,"Sub-Saharan Africa","Lower middle income",11582925,6793710,69498,NA,243421,1.31,4789.102,2982623,650003
"10648","Senegal","SEN",2007,"Sub-Saharan Africa","Lower middle income",11904974,6955672,71430,NA,250458,NA,5335.485,3630804,916683
"10649","Senegal","SEN",2008,"Sub-Saharan Africa","Lower middle income",12238791,7123025,73433,NA,276084,1.35,5441.828,5389133,1297312
"10650","Senegal","SEN",2009,"Sub-Saharan Africa","Lower middle income",12586827,7297112,75521,NA,NA,NA,5848.865,6901492,1825090
"10651","Senegal","SEN",2010,"Sub-Saharan Africa","Lower middle income",12950564,7478692,77703,6517808,NA,1.57,7058.975,8343717,2072090
"10652","Senegal","SEN",2011,"Sub-Saharan Africa","Lower middle income",13330737,7657202,79984,NA,NA,NA,NA,9352868,2332879
"10653","Senegal","SEN",2012,"Sub-Saharan Africa","Lower middle income",13726021,7842005,68630,7120000,NA,1.72,NA,11470646,2635890
"10654","Singapore","SGP",1960,"East Asia & Pacific","High income",1646000,0,NA,NA,NA,NA,1393.46,0,NA
"10655","Singapore","SGP",1961,"East Asia & Pacific","High income",1702000,0,NA,NA,NA,NA,2093.857,NA,NA
"10656","Singapore","SGP",1962,"East Asia & Pacific","High income",1750000,0,NA,NA,NA,NA,2577.901,NA,NA
"10657","Singapore","SGP",1963,"East Asia & Pacific","High income",1795000,0,NA,NA,NA,NA,3399.309,NA,NA
"10658","Singapore","SGP",1964,"East Asia & Pacific","High income",1842000,0,NA,NA,NA,NA,3703.67,NA,NA
"10659","Singapore","SGP",1965,"East Asia & Pacific","High income",1887000,0,NA,NA,NA,NA,2530.23,0,NA
"10660","Singapore","SGP",1966,"East Asia & Pacific","High income",1934000,0,NA,NA,NA,NA,674.728,NA,NA
"10661","Singapore","SGP",1967,"East Asia & Pacific","High income",1978000,0,NA,NA,NA,NA,3058.278,NA,NA
"10662","Singapore","SGP",1968,"East Asia & Pacific","High income",2012000,0,NA,NA,NA,NA,5419.826,NA,NA
"10663","Singapore","SGP",1969,"East Asia & Pacific","High income",2043000,0,NA,NA,NA,NA,7205.655,NA,NA
"10664","Singapore","SGP",1970,"East Asia & Pacific","High income",2075000,0,NA,NA,NA,NA,18210.322,0,NA
"10665","Singapore","SGP",1971,"East Asia & Pacific","High income",2113000,0,NA,NA,NA,NA,16593.175,NA,NA
"10666","Singapore","SGP",1972,"East Asia & Pacific","High income",2152000,0,NA,NA,NA,NA,22240.355,NA,NA
"10667","Singapore","SGP",1973,"East Asia & Pacific","High income",2193000,0,NA,NA,NA,NA,21220.929,NA,NA
"10668","Singapore","SGP",1974,"East Asia & Pacific","High income",2230000,0,NA,NA,NA,NA,21968.997,NA,NA
"10669","Singapore","SGP",1975,"East Asia & Pacific","High income",2263000,0,NA,NA,NA,NA,24543.231,0,NA
"10670","Singapore","SGP",1976,"East Asia & Pacific","High income",2293000,0,NA,NA,NA,NA,30036.397,0,NA
"10671","Singapore","SGP",1977,"East Asia & Pacific","High income",2325000,0,NA,NA,NA,NA,28309.24,0,NA
"10672","Singapore","SGP",1978,"East Asia & Pacific","High income",2354000,0,NA,NA,NA,NA,33164.348,0,NA
"10673","Singapore","SGP",1979,"East Asia & Pacific","High income",2384000,0,NA,NA,NA,NA,36123.617,0,NA
"10674","Singapore","SGP",1980,"East Asia & Pacific","High income",2414000,0,NA,NA,NA,NA,31433.524,0,NA
"10675","Singapore","SGP",1981,"East Asia & Pacific","High income",2533000,0,NA,NA,NA,NA,26849.774,0,NA
"10676","Singapore","SGP",1982,"East Asia & Pacific","High income",2647000,0,NA,NA,NA,NA,29750.371,0,NA
"10677","Singapore","SGP",1983,"East Asia & Pacific","High income",2681000,0,NA,NA,NA,NA,34997.848,0,NA
"10678","Singapore","SGP",1984,"East Asia & Pacific","High income",2732000,0,NA,NA,NA,NA,33402.703,NA,NA
"10679","Singapore","SGP",1985,"East Asia & Pacific","High income",2736000,0,NA,NA,NA,NA,33417.371,NA,NA
"10680","Singapore","SGP",1986,"East Asia & Pacific","High income",2733000,0,NA,NA,NA,NA,35027.184,NA,NA
"10681","Singapore","SGP",1987,"East Asia & Pacific","High income",2775000,0,NA,NA,NA,NA,32599.63,NA,NA
"10682","Singapore","SGP",1988,"East Asia & Pacific","High income",2846000,0,NA,NA,NA,NA,36105.282,10698,NA
"10683","Singapore","SGP",1989,"East Asia & Pacific","High income",2931000,0,NA,NA,NA,NA,41888.141,26182,NA
"10684","Singapore","SGP",1990,"East Asia & Pacific","High income",3047000,0,NA,3022152,NA,NA,46941.267,52253,0
"10685","Singapore","SGP",1991,"East Asia & Pacific","High income",3135100,0,NA,NA,NA,0.61,47425.311,82831,5063
"10686","Singapore","SGP",1992,"East Asia & Pacific","High income",3230700,0,NA,NA,NA,NA,50267.236,121415,15228
"10687","Singapore","SGP",1993,"East Asia & Pacific","High income",3313500,0,NA,NA,NA,NA,54627.299,180208,25291
"10688","Singapore","SGP",1994,"East Asia & Pacific","High income",3419000,0,NA,NA,NA,NA,65367.942,237707,40522
"10689","Singapore","SGP",1995,"East Asia & Pacific","High income",3524500,0,NA,3504862,NA,0.85,47109.949,309678,101274
"10690","Singapore","SGP",1996,"East Asia & Pacific","High income",3670700,0,NA,NA,NA,NA,55305.694,443157,306502
"10691","Singapore","SGP",1997,"East Asia & Pacific","High income",3796000,0,NA,NA,NA,NA,69240.294,881782,511383
"10692","Singapore","SGP",1998,"East Asia & Pacific","High income",3927200,0,NA,NA,NA,0.72,57293.208,1150867,769369
"10693","Singapore","SGP",1999,"East Asia & Pacific","High income",3958700,0,NA,NA,NA,NA,50069.218,1688852,956241
"10694","Singapore","SGP",2000,"East Asia & Pacific","High income",4027900,0,NA,4015861,511101,0.84,49005.788,2824328,1450044
"10695","Singapore","SGP",2001,"East Asia & Pacific","High income",4138000,0,NA,NA,527503,NA,49541.17,3076900,1724322
"10696","Singapore","SGP",2002,"East Asia & Pacific","High income",4176000,0,NA,NA,556585,0.85,47230.96,3344847,1962720
"10697","Singapore","SGP",2003,"East Asia & Pacific","High income",4114800,0,NA,NA,556010,NA,31132.83,3459330,2215324
"10698","Singapore","SGP",2004,"East Asia & Pacific","High income",4166700,0,NA,NA,590366,0.89,28474.255,3800338,2583354
"10699","Singapore","SGP",2005,"East Asia & Pacific","High income",4265800,0,NA,4264068,615558,NA,30359.093,4160532,2602138
"10700","Singapore","SGP",2006,"East Asia & Pacific","High income",4401400,0,NA,NA,656637,0.92,30799.133,4567648,2596826
"10701","Singapore","SGP",2007,"East Asia & Pacific","High income",4588600,0,NA,NA,706996,NA,17865.624,5744495,3207431
"10702","Singapore","SGP",2008,"East Asia & Pacific","High income",4839400,0,NA,NA,748562,1.07,19636.785,6402528,3339186
"10703","Singapore","SGP",2009,"East Asia & Pacific","High income",4987600,0,NA,NA,737449,NA,24766.918,6917097,3441444
"10704","Singapore","SGP",2010,"East Asia & Pacific","High income",5076700,0,NA,5076700,754734,1.42,13520.229,7381301,3604457
"10705","Singapore","SGP",2011,"East Asia & Pacific","High income",5183700,0,NA,NA,783094,NA,NA,7781566,3680427
"10706","Singapore","SGP",2012,"East Asia & Pacific","High income",5312400,0,NA,5312400,NA,1.68,NA,8081498,3940834
"10707","Solomon Islands","SLB",1960,"East Asia & Pacific","Lower middle income",117869,111070,NA,NA,NA,NA,11.001,0,NA
"10708","Solomon Islands","SLB",1961,"East Asia & Pacific","Lower middle income",121403,114042,NA,NA,NA,NA,14.668,NA,NA
"10709","Solomon Islands","SLB",1962,"East Asia & Pacific","Lower middle income",125068,117115,NA,NA,NA,NA,14.668,NA,NA
"10710","Solomon Islands","SLB",1963,"East Asia & Pacific","Lower middle income",128863,120288,NA,NA,NA,NA,14.668,NA,NA
"10711","Solomon Islands","SLB",1964,"East Asia & Pacific","Lower middle income",132787,123559,NA,NA,NA,NA,18.335,NA,NA
"10712","Solomon Islands","SLB",1965,"East Asia & Pacific","Lower middle income",136847,126932,NA,NA,NA,NA,25.669,0,NA
"10713","Solomon Islands","SLB",1966,"East Asia & Pacific","Lower middle income",141027,130338,NA,NA,NA,NA,25.669,NA,NA
"10714","Solomon Islands","SLB",1967,"East Asia & Pacific","Lower middle income",145354,133851,NA,NA,NA,NA,33.003,NA,NA
"10715","Solomon Islands","SLB",1968,"East Asia & Pacific","Lower middle income",149926,137560,NA,NA,NA,NA,36.67,NA,NA
"10716","Solomon Islands","SLB",1969,"East Asia & Pacific","Lower middle income",154876,141584,NA,NA,NA,NA,36.67,NA,NA
"10717","Solomon Islands","SLB",1970,"East Asia & Pacific","Lower middle income",160292,145999,NA,NA,NA,NA,40.337,0,NA
"10718","Solomon Islands","SLB",1971,"East Asia & Pacific","Lower middle income",166214,151324,NA,NA,NA,NA,47.671,NA,NA
"10719","Solomon Islands","SLB",1972,"East Asia & Pacific","Lower middle income",172599,157065,NA,NA,NA,NA,55.005,NA,NA
"10720","Solomon Islands","SLB",1973,"East Asia & Pacific","Lower middle income",179354,163137,NA,NA,NA,NA,66.006,NA,NA
"10721","Solomon Islands","SLB",1974,"East Asia & Pacific","Lower middle income",186338,169412,NA,NA,NA,NA,66.006,NA,NA
